Exercise Name,Set Type,Set Number,Exercise Id,Load (kg),Comments,Rep Number,Average Force(N),Average Power(w),Average Velocity(m/s),Peak Force(N),Peak Power(w),Peak Velocity(m/s),Total Work(J),Volume Load Per Exercise/Superset(kg),Rep Duration(s),Rep Duration Concentric(s),Rep Duration Eccentric(s)
Bench Press - BB,set,1,BENCHPRESS_BARBELL,20,,1,408.2270065379075,407.4626924591744,1.1453778145024507,638.7302134266546,1071.0692105996181,2.2761982827850415,555.7960701505638,,,,
Bench Press - BB,set,1,BENCHPRESS_BARBELL,20,,2,456.0425111633363,548.0397618272431,1.4277104410235653,716.3498144541992,1236.5229839946746,2.7066061995832227,345.55949584965964,,,,
Bench Press - BB,set,1,BENCHPRESS_BARBELL,20,,3,441.4039128360469,446.62978566984646,1.2195005467024198,703.3119324493193,1056.4998858535612,2.341998127472983,348.36209940253104,,,,
Bench Press - BB,set,2,BENCHPRESS_BARBELL,20,,1,288.7321670734562,173.86472235702053,0.684045109341554,352.96874144378336,274.64832413344516,1.01738543535243,247.00548966921775,,,,
Bench Press - BB,set,2,BENCHPRESS_BARBELL,20,,2,289.7012801963016,163.13163496582607,0.6394328487586414,337.6697752636108,250.38472726918476,0.872348619163642,265.99013775383503,,,,
Bench Press - BB,set,3,BENCHPRESS_BARBELL,64,,1,821.2695618435212,624.3851007569396,0.8493568436779688,1095.2057826906644,1145.8512433757246,1.2812775734799549,1205.1162884225514,,,,
Bench Press - BB,set,3,BENCHPRESS_BARBELL,64,,2,800.5033460063711,506.4657953166794,0.7070613030033873,1029.4278864681396,1000.6056917003988,1.1243857797389938,760.7214429490436,,,,
Bench Press - BB,set,3,BENCHPRESS_BARBELL,64,,3,786.3033461436927,479.8719843950092,0.6755895817731904,983.8920020393928,701.5767893072211,0.9454888172243592,744.4525697342237,,,,
Bench Press - BB,set,4,BENCHPRESS_BARBELL,57,,1,734.4556438560746,468.98154391850426,0.7160546594260174,970.3234622414441,1107.6116765549154,1.3577430010809344,670.7754456930387,,,,
Bench Press - BB,set,4,BENCHPRESS_BARBELL,57,,2,742.6040039696526,544.3405099997364,0.8333895455140014,925.121135646483,1034.1983704260585,1.3190082088439958,699.3150573466089,,,,
Bench Press - BB,set,4,BENCHPRESS_BARBELL,57,,3,749.8440149659513,536.8673533274712,0.830804177166693,1035.7183969451532,862.6043742693639,1.2383531182475616,703.3236745265028,,,,
Bench Press - BB,set,5,BENCHPRESS_BARBELL,50,,1,713.0269839422273,440.80559266394266,0.6589828992828585,990.7016541579563,810.3773385100545,1.040272552207143,495.83591240472674,,,,
Bench Press - BB,set,5,BENCHPRESS_BARBELL,50,,2,693.3624841974028,410.4111893941188,0.6395290003809261,929.9141739817053,743.6278398236382,1.0643874997015934,507.8881925357126,,,,
Bench Press - BB,set,5,BENCHPRESS_BARBELL,50,,3,711.0966567058882,470.6026129329489,0.7481579142359122,894.382364938741,1001.7884569519434,1.3303842749753612,675.8974355498517,,,,
Bench Press - BB,set,6,BENCHPRESS_BARBELL,50,,1,696.685061506294,526.3294322008076,0.8904426076694715,913.8511220678303,1138.0300116575754,1.5674577204836815,1001.9241014673655,,,,
Bench Press - BB,set,6,BENCHPRESS_BARBELL,50,,2,655.8267789059976,444.506415153575,0.808111353016457,898.2523802333578,983.1027893282403,1.4944379669051904,598.28314492776,,,,
Bench Press - BB,set,6,BENCHPRESS_BARBELL,50,,3,646.1655800162762,355.65004462408314,0.6073681584914599,876.3022012309237,794.1603101021735,1.2466132194952175,742.3223111375582,,,,
Bench Press - BB,set,7,BENCHPRESS_BARBELL,43,,1,551.0003156238187,298.00125140051887,0.5875878946427482,860.8604118794275,1077.4344982474338,1.8066722013838614,1339.503625808757,,,,
Bench Press - BB,set,7,BENCHPRESS_BARBELL,43,,2,591.4661270976997,376.53631741366814,0.752249179386701,843.8080872388746,948.574982638601,1.604965397586157,624.7327865886913,,,,
Bench Press - BB,set,7,BENCHPRESS_BARBELL,43,,3,626.0038125171882,459.34350948944774,0.9121245660496874,806.3147480199045,1013.3455993485992,1.5666617625821864,832.4585784839817,,,,
Bench Press - BB,set,8,BENCHPRESS_BARBELL,36,,1,609.0073961774242,511.3748874952062,1.0960910412255982,796.2783987711266,983.803303634346,1.7762147901796654,937.1345494741561,,,,
Bench Press - BB,set,8,BENCHPRESS_BARBELL,36,,2,584.6386991734922,528.5799318431011,1.102083307955953,826.1346383093788,1030.26958055705,1.8740660219902314,565.9887581048281,,,,
Bench Press - BB,set,8,BENCHPRESS_BARBELL,36,,3,579.7969439956114,516.6386869448919,1.0621466770855503,781.9178386497414,984.2622259995031,1.870499964465693,609.1642174468536,,,,
Bench Press - BB,set,9,BENCHPRESS_BARBELL,29,,1,570.163731587543,531.1545908824992,1.1352223928849159,835.2979313114428,867.6388571564553,1.793014371812461,407.83971527795666,,,,
Bench Press - BB,set,9,BENCHPRESS_BARBELL,29,,2,563.5077532659977,520.8934037072345,1.1383612147070046,806.7301977718992,923.7983370149312,1.8664150607935026,357.2286874376166,,,,
Bench Press - BB,set,9,BENCHPRESS_BARBELL,29,,3,469.28531011293626,466.15434254387173,1.0590141181697865,748.167644703026,835.0827311051561,1.6885226786524083,392.01098896804154,1087,,,
Overhead Press - BB,set,1,OVERHEADPRESS_BARBELL,20,,1,1305.2680962254133,393.6617073503512,1.1939731766059394,1428.6745499480055,818.5683882707496,1.983440258994158,151.4932040466121,,,,
Overhead Press - BB,set,1,OVERHEADPRESS_BARBELL,20,,2,1305.179437459112,434.41449120321715,1.2412153424313106,1457.304850109279,894.305326303727,2.130804816803167,332.51931663190624,,,,
Overhead Press - BB,set,1,OVERHEADPRESS_BARBELL,20,,3,1306.4211207318544,431.5363911849395,1.245238249572909,1465.9806014084188,901.1718915018532,2.1093603289803107,332.1685153645453,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,49,,1,1581.7577973277128,340.4718987811227,0.6196175707580013,1672.6509172207018,534.4587880168149,0.8817287717935269,586.1568957372803,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,49,,2,1547.1935797078413,363.71012029921343,0.655378601245131,1688.1705687458893,619.2681228691762,1.0051046978920923,635.4657227293566,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,49,,3,1551.9155135561575,319.9246395673402,0.566653266052536,1643.749343371885,606.6971094432964,0.956198104867336,575.8798431282205,,,,
Overhead Press - BB,set,3,OVERHEADPRESS_BARBELL,45,,1,1545.6448705323107,378.1884231931479,0.7358590227519154,1634.8186118121707,665.0887095821774,1.0798106078286624,518.0593607562446,,,,
Overhead Press - BB,set,3,OVERHEADPRESS_BARBELL,45,,2,1508.8650200370328,367.76804729707123,0.7254306797637649,1651.037662384753,686.8832504266377,1.148891889300132,561.9099529793401,,,,
Overhead Press - BB,set,3,OVERHEADPRESS_BARBELL,45,,3,1538.9588381834537,353.7987950623491,0.6786867129582431,1659.4101902425891,674.2798971064647,1.096043353162415,545.3996967926666,,,,
Overhead Press - BB,set,4,OVERHEADPRESS_BARBELL,41,,1,1501.2734453589778,389.155197317937,0.825474970176345,1645.7575685065856,698.8236714072848,1.1952901908809983,486.3754456001442,,,,
Overhead Press - BB,set,4,OVERHEADPRESS_BARBELL,41,,2,1474.4579775975503,374.53356861758624,0.8080294168171027,1631.1502774741696,782.0551933489853,1.3302748592655984,525.0658785249501,,,,
Overhead Press - BB,set,4,OVERHEADPRESS_BARBELL,41,,3,1492.0785776753046,337.8984184310433,0.6866701823781268,1626.9051101186933,635.2563178010255,1.1099769086856297,523.119795581742,,,,
Overhead Press - BB,set,5,OVERHEADPRESS_BARBELL,37,,1,1502.7686741981508,372.0657404812918,0.8700433019122426,1597.7001964739497,707.5317370099509,1.324047084425326,457.6980937883417,,,,
Overhead Press - BB,set,5,OVERHEADPRESS_BARBELL,37,,2,1461.6725842743353,401.3417051819011,0.8656401579462822,1585.095889318106,710.8728398560654,1.3391184037118997,461.7716467162537,,,,
Overhead Press - BB,set,5,OVERHEADPRESS_BARBELL,37,,3,1481.4501146752316,337.81919122954207,0.7822479013228901,1589.9048703628657,762.6557170956144,1.3386299057745998,462.70487807375014,,,,
Overhead Press - BB,set,6,OVERHEADPRESS_BARBELL,33,,1,1453.26408097017,462.47096987845936,1.0198697698147445,1609.421508561974,806.9759034571313,1.5277140661049218,414.479168955286,,,,
Overhead Press - BB,set,6,OVERHEADPRESS_BARBELL,33,,2,1442.5702515267403,440.89750733937143,1.013469930087321,1589.130262248278,804.8011889833195,1.6114746949802534,436.9038998763273,,,,
Overhead Press - BB,set,6,OVERHEADPRESS_BARBELL,33,,3,1426.3051165157913,399.099336894225,0.9283647792202507,1570.4808914855025,778.104961308835,1.4936074112464415,444.72991863440484,,,,
