Exercise Name,Set Type,Set Number,Exercise Id,Load (kg),Comments,Rep Number,Average Force(N),Average Power(w),Average Velocity(m/s),Peak Force(N),Peak Power(w),Peak Velocity(m/s),Total Work(J),Volume Load Per Exercise/Superset(kg),Rep Duration(s),Rep Duration Concentric(s),Rep Duration Eccentric(s)
Deadlift - BB,set,1,DEADLIFT_BARBELL,0,,2,1049.7080616201704,358.60106603712677,0.737676720101949,1125.1754349011455,780.5976539775295,1.3830810205911266,301.13001381439636,,,,
Deadlift - BB,set,1,DEADLIFT_BARBELL,0,,3,1070.494233766025,376.6110947129972,0.7791435817854255,1180.9349702471275,804.8845910592261,1.4050136278746999,316.44994794794707,,,,
Deadlift - BB,set,1,DEADLIFT_BARBELL,0,,4,1039.1205689397043,318.1066281189095,0.650765470900807,1137.0005021248185,675.8220466552473,1.2200886934196613,281.2745138460375,,,,
Deadlift - BB,set,1,DEADLIFT_BARBELL,0,,5,1052.4770651865788,332.8558700588017,0.682156684691019,1142.5440681886637,749.8489045564676,1.2743431126870093,267.7064636279163,,,,
Deadlift - BB,set,1,DEADLIFT_BARBELL,0,,6,1051.1280136163234,328.8792800252095,0.6844205009395135,1130.5169493891035,737.9760460944213,1.313962899790461,268.57393767914664,,,,
Deadlift - BB,set,2,DEADLIFT_BARBELL,60,,1,1869.4847223765557,836.6331597867766,0.7718967897185574,2110.126083047365,1883.170603712793,1.4091132868162406,401.720611214052,,,,
Deadlift - BB,set,2,DEADLIFT_BARBELL,60,,2,1884.4621587578847,826.3432092225479,0.7693748645111633,2081.95404551611,1936.2011636118873,1.4425525484759205,312.0365178197465,,,,
Deadlift - BB,set,2,DEADLIFT_BARBELL,60,,3,1838.616770596086,768.9517292754522,0.701657701893543,1982.7810397605956,1775.2121867932087,1.3355201471357236,636.8167067627705,,,,
Deadlift - BB,set,2,DEADLIFT_BARBELL,60,,4,1863.8661513584245,829.0832356843283,0.7684598734681651,1996.152482317011,1891.613067285505,1.383277526709311,641.1882023945685,,,,
Deadlift - BB,set,2,DEADLIFT_BARBELL,60,,5,1784.1670000938632,712.284938463172,0.6359339916106359,2044.0705717562828,1577.9046813281295,1.2300797604837446,604.7792813827771,,,,
Deadlift - BB,set,2,DEADLIFT_BARBELL,60,,6,1874.0138917896593,824.5730150195393,0.7507008505465952,2058.6537492574816,1807.6197378657166,1.3543188119032596,603.3484834946698,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,66,,1,1968.522793230964,900.756412959517,0.7845790794463946,2161.7294645543325,1969.3426988551123,1.3861533584190358,378.550301423375,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,66,,2,1889.4479203701992,842.1005973499651,0.7288566391397281,2188.7300719924224,1913.706220481203,1.4041253327903849,374.18463366137337,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,66,,3,1902.3586821564556,794.6004264523076,0.6834788332415601,2069.398110511635,1808.6883585539074,1.3087274024299458,653.4576556956237,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,66,,4,1965.6274566786144,880.8021586671725,0.7773250537923894,2172.388620943528,2035.1003145135505,1.4484682043749755,679.5288414107004,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,66,,5,1969.652929251173,841.6309374879503,0.6914594181966147,2163.2016627284543,1851.6211085010816,1.2290204066837764,620.2865013568567,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,60,,1,1879.5695100380278,795.1955025830451,0.7290009513977234,2054.7686480827974,1775.5585692813588,1.3208662706940495,526.3881878496675,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,60,,2,1948.3486470196708,949.4289016830867,0.9160493463255235,2164.7416958379504,2323.022713321267,1.6610343077635954,677.0501897800999,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,60,,3,1952.2362086163378,915.0344079762964,0.8444299834581696,2097.2896484583734,2091.675462772122,1.5000195662616291,629.7369535348746,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,60,,4,1966.4537532306824,896.8436711605907,0.769917651113723,2235.459691986108,2218.700424844944,1.568381207381375,655.6996555504625,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,60,,5,1935.9853964242143,832.0959633467808,0.7603591300443273,2174.3184136462105,2011.1358719527645,1.5071005010251863,615.5697649771884,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,60,,1,1913.6253468651335,893.3932514944571,0.7992193493532322,2123.9360364575095,2152.2454193976887,1.5565971718342013,413.80678263252844,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,60,,2,1954.3507119245373,896.700215626616,0.8570165762492322,2212.6172791813215,2408.411229522809,1.6940585491533349,687.2210178005074,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,60,,3,1961.5660049020014,923.305737380651,0.8703505033724956,2172.4278755512405,2316.70710113066,1.6417928476535077,666.8648787997204,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,60,,4,1961.7861178488495,856.6882781101248,0.7978412138335178,2143.945880900801,1915.7067753746505,1.38459581823729,610.876320101223,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,60,,5,1909.527953364444,918.8952130693045,0.8340737219758423,2097.2481125422237,2341.168324863757,1.5791854954565212,675.0018346721712,1290,,,
Power Clean - BB,set,1,POWERCLEAN_BARBELL,40,,1,1908.1958070444664,2123.462846736544,1.6238190066528613,2313.0058559310974,3437.4112667346867,2.2710755337802255,752.7494385362982,,,,
Power Clean - BB,set,1,POWERCLEAN_BARBELL,40,,2,1894.6630658044123,1888.9406770802052,1.6260577560699265,2266.647437201275,3407.551799701498,2.2742066518460513,759.0892199965293,,,,
Power Clean - BB,set,1,POWERCLEAN_BARBELL,40,,3,1959.5284667227563,2126.0160894143814,1.6996119979433448,2321.977063140132,3804.6894225058254,2.3770797174032796,833.5399776651883,,,,
Power Clean - BB,set,1,POWERCLEAN_BARBELL,40,,4,1950.185087849834,2012.020730760818,1.6039811135508122,2196.787453377886,3688.895099755971,2.2433302287423946,688.0185711678124,,,,
Power Clean - BB,set,1,POWERCLEAN_BARBELL,40,,5,1917.4932798750276,1985.4345538586626,1.5721956856439043,2156.443695010966,3343.621237861132,2.1988750848166494,738.8378114655428,,,,
Power Clean - BB,set,1,POWERCLEAN_BARBELL,40,,6,1977.7636227926866,2147.0358550448036,1.6401861451592672,2371.86472476006,3532.4060171295223,2.2939666365863878,950.6588196654297,,,,
Power Clean - BB,set,2,POWERCLEAN_BARBELL,49,,1,1951.8096897590844,1814.592907039888,1.5107708384222103,2387.7999476451505,3270.3239461179924,2.112966207583511,820.6424831849932,,,,
Power Clean - BB,set,2,POWERCLEAN_BARBELL,49,,2,1930.318323389781,1710.916416972595,1.4337432160024297,2283.2760659411165,3123.58197756324,2.0052352671362654,786.3797947923721,,,,
Power Clean - BB,set,2,POWERCLEAN_BARBELL,49,,3,1948.85187041815,1806.0032023393378,1.4007025070892756,2304.0458888686417,3173.760554230048,1.9590244854395462,743.5875723750174,,,,
Power Clean - BB,set,2,POWERCLEAN_BARBELL,49,,4,1924.2354068712418,1741.0876429485056,1.357080879503552,2144.554669943045,2764.0460981699125,1.8980152160888841,804.8462273506265,,,,
Power Clean - BB,set,2,POWERCLEAN_BARBELL,49,,5,1972.8470384300206,1606.1725762400727,1.3889036453347383,2398.387882413258,2924.422871853086,1.942522580887746,852.3501672710062,,,,
Power Clean - BB,set,3,POWERCLEAN_BARBELL,55,,1,1929.8268296632275,1698.3742695320261,1.2736655984280492,2370.7510758907843,2825.136828793115,1.781350487311957,723.9922249520081,,,,
Power Clean - BB,set,3,POWERCLEAN_BARBELL,55,,2,2002.6300632908542,1809.4739011070012,1.3238362510374815,2225.631470225234,3232.6835449413516,1.8515192322202538,770.6541552392633,,,,
Power Clean - BB,set,3,POWERCLEAN_BARBELL,55,,3,1932.3563543644068,1543.1418559379729,1.2548043619009326,2253.070551230869,2532.1802431817396,1.7549711355257798,849.2704134721071,,,,
Power Clean - BB,set,3,POWERCLEAN_BARBELL,55,,4,1988.1813222567976,1555.070446568013,1.2500203571954986,2373.3737924317497,2565.9033878311584,1.7482802198538443,763.9145698423243,,,,
Power Clean - BB,set,3,POWERCLEAN_BARBELL,55,,5,1946.346757096385,1745.2963147356895,1.2887512232885359,3206.9474097168436,2714.720983379014,1.8024492633406097,920.8863341244862,,,,
Power Clean - BB,set,4,POWERCLEAN_BARBELL,59,,1,1970.2723991723435,1666.6376388881708,1.385124088626352,2301.9592037404327,3135.5631962008065,1.9372364875893036,876.3823265571622,,,,
Power Clean - BB,set,4,POWERCLEAN_BARBELL,59,,2,2031.7246747309887,1785.821044734797,1.334565281470867,2420.848405030496,3282.6567397382373,1.866524869190024,753.0661571066079,,,,
Power Clean - BB,set,4,POWERCLEAN_BARBELL,59,,3,1962.9489455209668,1620.2108714582923,1.3016201017746596,2179.6332443197166,2898.3838076168845,1.820447694789734,789.9944179983555,,,,
Power Clean - BB,set,4,POWERCLEAN_BARBELL,59,,4,1992.7863980441102,1667.4374959966876,1.2681111806498353,2334.162085011724,2652.7018850038826,1.7735820708389305,837.8776568963297,,,,
Power Clean - BB,set,4,POWERCLEAN_BARBELL,59,,5,2011.5064713555546,1684.634265663711,1.273251755991522,2252.0649602734843,2731.240247812498,1.7807716867014294,788.5999415911799,,,,
Power Clean - BB,set,5,POWERCLEAN_BARBELL,63,,1,2037.1611017176936,1729.9356676385771,1.2535626325159281,2274.139901480738,2785.921248479115,1.7532344510712283,858.6049201565013,,,,
Power Clean - BB,set,5,POWERCLEAN_BARBELL,63,,2,1855.3556089070532,1556.852252211874,1.2938557424960475,2632.104330573844,2958.3286907251363,1.8095884510434233,925.7494150176381,,,,
Power Clean - BB,set,5,POWERCLEAN_BARBELL,63,,3,1852.0538024251691,1709.8664718546167,1.3819208182038272,3085.0617124122846,3115.3034089829594,1.932756389096262,1096.209977595605,,,,
Power Clean - BB,set,5,POWERCLEAN_BARBELL,63,,4,1872.124526896957,1641.82459616041,1.330443975220229,3323.148766072217,2891.4588443337657,1.8607608045038169,1073.341840931199,,,,
Power Clean - BB,set,5,POWERCLEAN_BARBELL,63,,5,1928.554855719195,1447.2624668110195,1.1805912425307223,2179.3150437122235,2591.054891342387,1.6511765629800312,945.7714924536315,1370,,,
