Exercise Name,Set Type,Set Number,Exercise Id,Load (kg),Comments,Rep Number,Average Force(N),Average Power(w),Average Velocity(m/s),Peak Force(N),Peak Power(w),Peak Velocity(m/s),Total Work(J),Volume Load Per Exercise/Superset(kg),Rep Duration(s),Rep Duration Concentric(s),Rep Duration Eccentric(s)
Deadlift - BB,set,2,DEADLIFT_BARBELL,62,,12,1757.0776295323717,577.7228415744984,0.5179378236842527,1899.936473166789,1197.338929370515,0.9839011718244337,592.7859656139501,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,1,1806.5284460020432,610.4836586031087,0.5416684940415379,1876.7584939570704,1092.2370896770374,0.8851054669103029,488.14895737489115,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,2,1812.624476721118,716.1746074212126,0.6501596296553442,1964.1648853928739,1501.3649307093258,1.1815298487072434,600.7555031582685,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,3,1865.5619961004402,779.5533354928873,0.7102377885320907,2041.7221371771852,1759.4649074412657,1.3261722925697625,632.3278508006497,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,4,1819.2382945601382,682.7049138878607,0.6262768724875556,1951.2563758940505,1526.6004559607456,1.1797322036788913,622.7811009171259,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,5,1799.216003640485,716.1884761578683,0.641853306356596,1934.4411422360854,1491.7150941912653,1.1822344849858486,650.3053292503505,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,6,1832.2829887326243,747.9055875693329,0.6701651300704525,1960.4450835404448,1609.2254601388142,1.235080416480197,594.1629012064521,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,7,1834.6080097770532,714.0625080200512,0.6572194228118767,1950.0522702032886,1635.6655567692044,1.22498240012611,603.0322270788577,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,8,1797.9287959967771,650.7578155016704,0.6084568975226845,1911.6132296055716,1382.4533744469556,1.119953805831989,615.6027392102898,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,9,1802.777627212477,697.6339399095582,0.6454114829273517,1943.2687143716987,1313.767125239515,1.0662189503766977,591.2461609183249,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,10,1761.7338678127016,635.6901664136717,0.5788715964343777,1863.2058218901534,1338.471151454021,1.0906583764296847,594.2796205281684,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,11,1770.6403097552616,613.8615564082054,0.5691921106572045,1866.828060661122,1309.95520420598,1.050645399980862,557.5470355059894,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,64,,12,1865.7124106007852,759.2660883408502,0.7045214754288786,1988.4414269306674,1635.7941933608652,1.2420893507110613,561.4579399068909,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,1,1832.2677479364584,693.7181470784845,0.6101021990285039,1941.5439611844636,1328.4491165337924,1.0558970630042865,532.934057432185,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,2,1832.8347484747019,784.3285742259296,0.6996020469180018,1966.268733279438,1714.0727113817873,1.323297552308174,649.8235473299268,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,3,1813.3450066780035,678.4413853292659,0.5840534319253053,1965.585823804628,1422.2442810445325,1.1100462808019915,649.1027565702287,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,4,1862.5688921657063,765.6846338040909,0.6681815791060205,2016.1076256526417,1699.4078493316365,1.2631004161624042,688.8800298504898,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,5,1832.420650877514,695.700823787767,0.6198834907233234,1968.295083766246,1363.979423009074,1.0624116288177818,588.9626740876839,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,6,1855.2011159824592,740.2865041507421,0.636153222618935,2028.1552554317068,1571.221609386424,1.1758912329778661,633.0934982435683,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,7,1858.8116129686005,720.5233580587916,0.6133901108434971,2024.8063673442578,1549.8313397757702,1.144285851209476,624.8322108812996,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,8,1881.5283956674086,716.9380310301102,0.6212042713343957,2098.918848539317,1553.1918168807,1.1454050340001478,623.5703028353795,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,9,1860.116394948263,724.3641035069087,0.6394350185660831,1996.3517523833818,1645.7694112159352,1.2203397583606377,653.2331938728228,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,10,1813.4227552033424,650.695647142687,0.5668981959179192,2027.7211532983263,1309.0721537479212,1.0292980443955742,631.7491577435422,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,11,1824.2583093157607,657.1708918041858,0.6021355855776974,2004.3824264706814,1371.2871379374442,1.0653336349812064,634.154165019587,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,66,,12,1755.5968660272467,559.8479540490487,0.5009825506240576,1875.7388141265355,1153.9701177089275,0.9146890066901414,580.9000717006312,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,68,,1,1866.4560543043576,746.5032559105018,0.6476757744127188,1960.6543620532432,1474.2833475741782,1.127305846999048,580.9846055574124,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,68,,2,1904.928872023161,785.1416196742523,0.6897971787179703,2073.898260790769,1810.1247520560585,1.326617211742861,692.2201895717187,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,68,,3,1887.0546621077806,725.3495419506684,0.627615166610756,1976.611625355879,1444.0623538687541,1.09889228166962,639.9018880773517,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,68,,4,1905.3041547777345,768.5118885341018,0.6823993481931876,2024.9660130804193,1480.5118214835936,1.1323525131525214,636.2881609161506,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,68,,5,1879.688494769995,761.9874521162577,0.6580549630375453,1979.3057841604661,1493.6428893337431,1.135628548453024,586.3967145437097,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,68,,6,1895.0367370958684,776.3390659908699,0.6642872838186523,2012.888069036782,1430.9906746295874,1.0952158852098441,551.4368587704165,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,68,,7,1864.5508447148566,696.7353964205483,0.6131195930173297,1959.0365421080385,1510.2798249263556,1.1274051169475638,526.7256183481074,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,68,,8,1863.1376425759029,731.3596519026186,0.62452153369379,1958.8661780488947,1311.1639271519928,1.0174846157017645,495.60263901112273,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,68,,9,1856.7006425168543,725.8036812481525,0.6338691313833513,1977.2371747419118,1377.897895131075,1.0718523982018398,316.60180942299905,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,68,,10,1835.2634323478426,704.7227977920777,0.6145112535645261,1930.7625177051332,1335.8917263201693,1.0387872539324225,313.7388046874282,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,68,,11,1719.7124543739278,511.0158231851348,0.45784794127183054,1792.4153255951194,972.4904875439125,0.8045683483362155,302.47247793425055,3532,,,
Front Squat - BB,set,1,FRONTSQUAT_BARBELL,40,,1,1589.2730735248374,861.2455965782048,0.7809168549211293,1729.488209327772,1698.134886527632,1.4011180893419883,1143.133212694819,,,,
Front Squat - BB,set,1,FRONTSQUAT_BARBELL,40,,2,1603.342345483795,877.1834128122061,0.7778972762962623,1773.7807226064176,1552.0097503173345,1.29050635661138,1234.015714487089,,,,
Front Squat - BB,set,1,FRONTSQUAT_BARBELL,40,,3,1620.1478307553807,959.0618507877688,0.8605293183044895,1789.1565119492852,1692.4339999152587,1.3921097564003408,1323.4025042760825,,,,
Front Squat - BB,set,1,FRONTSQUAT_BARBELL,40,,4,1633.7737647220476,949.6011293367498,0.8437545250185603,1789.120889989668,1677.7929219424814,1.3638417507940168,1332.528059988164,,,,
Front Squat - BB,set,2,FRONTSQUAT_BARBELL,37,,1,1630.6459162378462,991.8435207938362,0.89660122318535,1753.866397375213,1911.9759621046276,1.575068154866382,1281.8456782275948,,,,
Front Squat - BB,set,2,FRONTSQUAT_BARBELL,37,,2,1665.0856799282628,992.4705487589976,0.908238183452296,1828.1948570739307,1876.3311305240586,1.5469528785713447,1248.1879760255424,,,,
Front Squat - BB,set,2,FRONTSQUAT_BARBELL,37,,3,1637.8876538984618,879.7723199200782,0.810019515085465,1880.7115596115254,1644.7841330877231,1.358310686583883,1291.6422395933384,,,,
Front Squat - BB,set,2,FRONTSQUAT_BARBELL,37,,4,1631.5404274492998,908.037528082931,0.8416330296330946,1889.0259224655915,1647.202937486432,1.3867236643341259,1386.5885395056412,,,,
Front Squat - BB,set,2,FRONTSQUAT_BARBELL,37,,5,1616.3893658455588,995.4476972668506,0.905693327101078,1802.886735600007,1754.7518377908361,1.4413444470142198,1353.8494574701876,,,,
Front Squat - BB,set,2,FRONTSQUAT_BARBELL,37,,6,1646.3748634242922,1015.5140476646465,0.9150911761892633,1910.1676416070013,1788.5575144991726,1.4724402359038906,1383.686240819226,,,,
Front Squat - BB,set,2,FRONTSQUAT_BARBELL,37,,7,1573.369434714385,928.3026452509786,0.8398244492799045,1849.0318272651948,1500.80172647977,1.2725118134225626,1287.7775857823542,,,,
Front Squat - BB,set,3,FRONTSQUAT_BARBELL,39,,1,1673.2698378099763,1018.8156636112684,0.9210624420455308,1844.847554719129,2014.3121591633128,1.6112218775739426,1267.3289554376968,,,,
Front Squat - BB,set,3,FRONTSQUAT_BARBELL,39,,2,1666.0688086277742,1006.6741026878722,0.8958463396422314,1846.8305607744435,1844.2881797628631,1.4865055197157562,1357.3337104468815,,,,
Front Squat - BB,set,3,FRONTSQUAT_BARBELL,39,,3,1637.9676568082257,997.6173135092555,0.8828949191917607,1864.151917976388,1655.46946039422,1.3567044273416453,1374.2295914197475,,,,
Front Squat - BB,set,3,FRONTSQUAT_BARBELL,39,,4,1653.882890428045,972.4694871310712,0.8693942351749221,1861.7007858708034,1719.2960647088203,1.424758177493736,1347.2914002573862,,,,
Front Squat - BB,set,3,FRONTSQUAT_BARBELL,39,,5,1677.7542444132428,1027.0385315872118,0.8946441895085276,1857.8108184205157,1832.4624106155065,1.431280559624707,1346.2240194069009,,,,
Front Squat - BB,set,3,FRONTSQUAT_BARBELL,39,,6,1640.452633086607,1003.7594341938305,0.8948460481833949,1905.9956688786547,1658.8870523429953,1.3786037000764766,1375.6735070988614,,,,
Front Squat - BB,set,3,FRONTSQUAT_BARBELL,39,,7,1655.4909644702986,1071.4530457828382,0.9532577306368748,1846.464679159801,1859.6748682098842,1.4946091735975169,1372.3680194481976,,,,
Front Squat - BB,set,3,FRONTSQUAT_BARBELL,39,,8,1590.7859802994342,936.248182431915,0.8272278267704256,1770.5276979347364,1542.6656351300849,1.2991088883572004,1402.1346796043103,,,,
Front Squat - BB,set,4,FRONTSQUAT_BARBELL,43,,1,1666.996321949993,1140.3082708942625,1.0035415779751826,1853.5290396589078,1969.434007993445,1.6181430354857096,1277.312371893781,,,,
Front Squat - BB,set,4,FRONTSQUAT_BARBELL,43,,2,1695.9331982531985,1052.9978280437433,0.9188439947180783,1886.6961402086608,1857.1274385608672,1.4717339381339354,1266.9643042717528,,,,
Front Squat - BB,set,4,FRONTSQUAT_BARBELL,43,,3,1654.2205669966286,1009.9281422259746,0.8845247507221745,1846.6034199565502,1569.1859742629408,1.2850339560842,1235.1999747187078,860,,,
