Exercise Name,Set Type,Set Number,Exercise Id,Load (kg),Comments,Rep Number,Average Force(N),Average Power(w),Average Velocity(m/s),Peak Force(N),Peak Power(w),Peak Velocity(m/s),Total Work(J),Volume Load Per Exercise/Superset(kg),Rep Duration(s),Rep Duration Concentric(s),Rep Duration Eccentric(s)
Deadlift - BB,set,1,DEADLIFT_BARBELL,60,,3,1849.7351464310384,845.0644298475758,0.7954203803254621,1997.5523181004696,2017.4541869388743,1.5052171748138603,353.9160089781754,,,,
Deadlift - BB,set,1,DEADLIFT_BARBELL,60,,4,1861.1113437191648,833.8060726025742,0.7634286639788471,2047.210289832845,1943.0881474646758,1.4477939261652533,661.8983403210843,,,,
Deadlift - BB,set,1,DEADLIFT_BARBELL,60,,5,1895.4206967781859,873.6430705754673,0.8046853216938245,2129.4624862315513,2130.13226722597,1.5483352874383562,706.9262716295469,,,,
Deadlift - BB,set,2,DEADLIFT_BARBELL,60,,1,1915.9174849628141,868.7531834160902,0.8070849875774231,2092.203117471671,2097.7734187031774,1.5187932249257197,332.22201788999917,,,,
Deadlift - BB,set,2,DEADLIFT_BARBELL,60,,2,1936.9708287108404,967.7929012831788,0.8769859397616804,2166.1266673797854,2480.3678034299164,1.721194120262849,415.88915133802925,,,,
Deadlift - BB,set,2,DEADLIFT_BARBELL,60,,3,1922.2047354802878,879.1711669949455,0.811942876177725,2091.1843274294433,2231.8895451625144,1.5708656417039328,655.5347403086041,,,,
Deadlift - BB,set,2,DEADLIFT_BARBELL,60,,4,1930.38303029759,870.4853365705998,0.7945263240675655,2093.120776598373,2180.4826114706357,1.5150176135710256,639.0107659717953,,,,
Deadlift - BB,set,2,DEADLIFT_BARBELL,60,,5,1884.87083059764,817.632760165166,0.7519734133206776,2092.6522796248346,1949.1675143850225,1.436094907360057,631.0647132086806,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,60,,1,1948.2957774023691,857.2782273184124,0.7718653922557837,2121.750087499154,2030.378818030995,1.4463637918680639,565.7424305972638,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,60,,2,1977.1033994410896,968.8156246040876,0.9002468791215219,2188.004891909182,2459.179386940986,1.6982789112372436,631.8251579781247,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,60,,3,1992.308285588782,929.7765925988648,0.8442971568279902,2235.0443667247564,2342.3809581282967,1.6167564056332677,621.4830211893034,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,60,,4,1919.4160670767849,844.4086012460315,0.7845872301406351,2130.427838055128,2064.71396877033,1.4875090494853949,598.4153423527072,,,,
Deadlift - BB,set,3,DEADLIFT_BARBELL,60,,5,1955.3286174658135,963.9602731094383,0.8625879642258227,2136.3244856923375,2394.1058767149916,1.6548324705415882,628.3792528061949,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,60,,1,1962.9798645185106,891.7869303496412,0.7997567949505242,2134.5887108460984,2193.501044967073,1.5285173398903218,579.8911415338315,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,60,,2,2011.9263225274187,1123.877127948859,0.9486711851572389,2271.582374564262,2627.8499844357425,1.7887045774518329,669.2360623025783,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,60,,3,2003.9738631687003,1114.0674452952626,0.8968714888481712,2254.3914963592324,2599.2568163601168,1.7475279947210602,697.1335525121058,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,60,,4,1985.9796198943745,962.7553462631688,0.8483022639381153,2242.9059400205406,2255.5827212812824,1.5922719097323188,653.5483056664639,,,,
Deadlift - BB,set,4,DEADLIFT_BARBELL,60,,5,1978.8035947099497,921.928469371357,0.8293174930736543,2229.3834011402705,2232.032730521748,1.5597865993180917,615.3172350846997,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,60,,1,1959.6058158345318,987.8533221538341,0.8861658126533204,2207.171574890395,2409.891834456964,1.688323183226259,608.766468048893,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,60,,2,1960.2798249746718,981.285824644062,0.8916731600480539,2172.5963855732357,2417.4693702018594,1.6867833075452754,398.5696692247167,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,60,,3,2000.025852298345,950.4898423553931,0.877471246565549,2202.424011444843,2444.1622759423126,1.657706388404625,652.1973495299272,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,60,,4,1989.6333381069169,969.4106483978032,0.8546537429984667,2184.576886373544,2427.1287654456123,1.6284580586897675,636.7775779602055,,,,
Deadlift - BB,set,5,DEADLIFT_BARBELL,60,,5,2001.449018424416,974.3906754514336,0.8682122698922725,2207.7267553841616,2449.9553905155753,1.6308423658114444,674.8738847672894,,,,
Deadlift - BB,set,6,DEADLIFT_BARBELL,60,
