Exercise Name,Set Type,Set Number,Exercise Id,Load (kg),Comments,Rep Number,Average Force(N),Average Power(w),Average Velocity(m/s),Peak Force(N),Peak Power(w),Peak Velocity(m/s),Total Work(J),Volume Load Per Exercise/Superset(kg),Rep Duration(s),Rep Duration Concentric(s),Rep Duration Eccentric(s)
Side Raise - DB,set,1,SIDERAISE_DUMBBELL,14,,2,265.22160925982723,117.26121013941837,0.5701964414811748,345.102474434059,220.02253748748353,0.9768616402250827,240.73637369358158,,,,
Side Raise - DB,set,1,SIDERAISE_DUMBBELL,14,,3,257.95941180766914,118.9024712692937,0.5822414252063361,282.0813380564728,205.64810687274016,0.9696491221822401,235.7670843674987,,,,
Side Raise - DB,set,2,SIDERAISE_DUMBBELL,2,,1,164.19714212297723,131.51006750467005,1.216103101506042,229.91601769585998,349.5943300023478,2.9069092997510215,146.0671412363099,,,,
Side Raise - DB,set,2,SIDERAISE_DUMBBELL,2,,2,170.8718891490088,183.014616834362,1.3784448809075862,251.1260609946883,520.6994588522512,3.244933713781723,156.12481629935277,,,,
Side Raise - DB,set,2,SIDERAISE_DUMBBELL,2,,3,170.2161723944224,165.75145247253286,1.4108695091037775,228.5775111422616,502.5116899028473,3.292401772573482,167.54430693694192,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,6,,1,195.91164831099147,117.97593250302837,0.9417389224248578,254.8392747394549,337.5939725805173,1.851980918331049,192.50178610772124,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,6,,2,184.87146417031974,101.99701658242105,0.9061311777039188,224.86143082359203,331.07089300826743,1.9442095145359963,172.6575851959666,,,,
Side Raise - DB,set,3,SIDERAISE_DUMBBELL,6,,3,181.7217256359002,122.51814976965235,1.064645929733373,232.08304019757438,303.42711129193833,1.997057284835823,185.2411934425597,66,,,
Bicep Curl - DB,set,1,BICEPCURL_DUMBBELL,20,,1,264.1523603036042,129.54451885364054,0.5529493998832479,289.72375760640927,236.13551323509617,0.930582356601694,376.95275928839425,,,,
Bicep Curl - DB,set,1,BICEPCURL_DUMBBELL,20,,2,266.11350522219834,123.68492457846938,0.5248920388242828,301.8510612392959,248.776829998089,0.9144830270446254,384.8698436803942,,,,
Bicep Curl - DB,set,1,BICEPCURL_DUMBBELL,20,,3,259.76003293290785,117.99818340542522,0.5004662141847216,275.39154340040324,210.59019455122535,0.8125389718516702,382.98992843297987,,,,
Bicep Curl - DB,set,2,BICEPCURL_DUMBBELL,4,,1,148.5341204129628,214.80896741017818,1.5786053768377126,184.39584030060053,598.4124743652739,4.050332775061488,159.9520669234624,,,,
Bicep Curl - DB,set,2,BICEPCURL_DUMBBELL,4,,2,148.4528178251605,293.99361593071546,1.6584961042989859,202.48201055494133,722.9920329382023,4.239478252085964,176.73048657613415,,,,
Bicep Curl - DB,set,2,BICEPCURL_DUMBBELL,4,,3,151.79646653461882,330.5209612732636,1.7779225004232146,211.8596682261035,708.3004258006474,4.4966002570239585,188.61431208557326,,,,
Bicep Curl - DB,set,3,BICEPCURL_DUMBBELL,12,,1,203.8914155725297,150.5045901923068,0.9998954018770982,238.69366100912015,452.72146319790124,2.165618981072778,242.17183738483513,,,,
Bicep Curl - DB,set,3,BICEPCURL_DUMBBELL,12,,2,219.2181372364432,173.865037707335,1.0466919370854404,287.69753243151087,585.6704638380228,2.2439653564218633,250.14766807321848,,,,
Bicep Curl - DB,set,3,BICEPCURL_DUMBBELL,12,,3,208.1195692190129,169.65065938989952,1.0572140771845808,274.8016657358243,449.945633263515,2.208017060168964,247.09312310101453,108,,,
One-Arm-Row - DB,set,1,ONEARMROW_DUMBBELL,4,,1,1168.3943434940581,605.7427970730894,1.8186121820149392,1674.6216158729387,2366.1063998604363,4.197843906196216,1182.6421085045972,,,,
One-Arm-Row - DB,set,1,ONEARMROW_DUMBBELL,4,,2,1221.6776806694545,664.3636529002771,1.9003453915404436,1679.7359708522972,2455.490279975787,4.182046912056829,1477.7522101365164,,,,
One-Arm-Row - DB,set,1,ONEARMROW_DUMBBELL,4,,3,1214.593657937476,562.1810840552489,1.6445774990605144,1680.5948471390857,2097.364640410684,3.7852575372543984,1118.0100559653124,,,,
One-Arm-Row - DB,set,2,ONEARMROW_DUMBBELL,35,,1,1364.3056223502588,414.52319588337775,0.6971082847570964,1546.3395202973581,581.2009400487864,0.9375363372021777,715.3631948375611,,,,
One-Arm-Row - DB,set,2,ONEARMROW_DUMBBELL,35,,2,1382.6021772100178,425.03083313891335,0.7158874411864881,1517.9594163023232,709.9968733981448,1.1122937015610408,794.3091099360183,,,,
One-Arm-Row - DB,set,2,ONEARMROW_DUMBBELL,35,,3,1400.1404201134026,469.20125427357,0.791506659784576,1582.8021942304854,749.1810124361128,1.200506660851986,778.5381447141448,,,,
One-Arm-Row - DB,set,3,ONEARMROW_DUMBBELL,40,,1,1375.2408134651753,272.962551932941,0.4287059015312241,1499.4447417406193,381.8088012377355,0.580876066432982,772.3906100015189,,,,
One-Arm-Row - DB,set,3,ONEARMROW_DUMBBELL,40,,2,1365.2622336922404,275.10684160001597,0.4487226270998834,1480.0020799249478,479.1941462912591,0.7350349745428082,800.006477485911,,,,
One-Arm-Row - DB,set,3,ONEARMROW_DUMBBELL,40,,3,1431.6183903321316,414.99636148654366,0.6568755092978504,1619.923439661694,655.9384849399744,0.9193331154277534,830.9691232262251,,,,
One-Arm-Row - DB,set,4,ONEARMROW_DUMBBELL,18,,1,1372.3186309280804,838.0931845218668,1.3666782996739932,1628.3492655506989,1341.5328990639084,2.225907567789793,557.7233864808763,,,,
One-Arm-Row - DB,set,4,ONEARMROW_DUMBBELL,18,,2,1396.0665206944998,912.271860099422,1.493421686085818,1667.967528737392,1381.2954957833642,2.306520828007964,585.8004525932453,,,,
One-Arm-Row - DB,set,4,ONEARMROW_DUMBBELL,18,,3,1410.0356828595523,927.7840650684025,1.5230633855629083,1707.6143172662964,1482.523986335265,2.2626445302206957,592.2337142672867,291,,,
Back Squat - BB,set,1,BACKSQUAT_BARBELL,10,,1,1224.9479365761595,550.2723407203198,0.6526667814416065,1476.221797939153,1867.4986983560887,1.7241828100161607,836.5530411429606,,,,
Back Squat - BB,set,1,BACKSQUAT_BARBELL,10,,2,1374.6336100195745,728.6985832532972,0.911942772458661,1583.0307706482868,1931.7425483004306,1.7571287694330315,930.4175211907869,,,,
Back Squat - BB,set,1,BACKSQUAT_BARBELL,10,,3,1424.5336005714082,762.9464286630669,0.8898636880411065,1644.0180921255187,1858.62845573816,1.6628072437448183,895.8522088326365,30,,,
