Exercise Name,Set Type,Set Number,Exercise Id,Load (kg),Comments,Rep Number,Average Force(N),Average Power(w),Average Velocity(m/s),Peak Force(N),Peak Power(w),Peak Velocity(m/s),Total Work(J),Volume Load Per Exercise/Superset(kg),Rep Duration(s),Rep Duration Concentric(s),Rep Duration Eccentric(s)
Bench Press - Narrow  Grip - BB,set,2,NARROWGRIPBENCHPRESS_BARBELL,40,,4,617.6191490861916,444.0046474120621,0.8612478048369469,825.9798613564067,821.0147238149406,1.4058667288332252,537.893859459803,,,,
Bench Press - Narrow  Grip - BB,set,2,NARROWGRIPBENCHPRESS_BARBELL,40,,5,596.467723187874,337.93742071599024,0.6469759703875754,703.76926807832,586.292821609157,1.0910839194493336,573.4516805760472,,,,
Bench Press - Narrow  Grip - BB,set,2,NARROWGRIPBENCHPRESS_BARBELL,40,,6,587.8403385237754,340.7457865109618,0.6625088080783136,729.6267507119746,697.4463774629227,1.2592518587637962,569.3710510604809,,,,
Bench Press - Narrow  Grip - BB,set,3,NARROWGRIPBENCHPRESS_BARBELL,40,,1,589.3641012807252,374.6697431614701,0.7662354646862825,811.8105727452258,1085.8066482233412,1.6852400194849484,677.9605681426355,,,,
Bench Press - Narrow  Grip - BB,set,3,NARROWGRIPBENCHPRESS_BARBELL,40,,2,640.3448461198284,454.46066941543035,0.9430611227939224,903.1957215486642,1260.8226578437384,1.869330880780801,597.7431897009508,,,,
Bench Press - Narrow  Grip - BB,set,3,NARROWGRIPBENCHPRESS_BARBELL,40,,3,634.1984437558103,454.53960540430694,0.9387961610358374,824.6531432857993,1054.6387054748586,1.8022699097319008,630.9473076139526,,,,
Bench Press - Narrow  Grip - BB,set,3,NARROWGRIPBENCHPRESS_BARBELL,40,,4,641.6174476375118,450.45461062736535,0.9147135288224711,879.2024458665212,1126.6835658799453,1.766520617315207,669.4439792005705,,,,
Bench Press - Narrow  Grip - BB,set,3,NARROWGRIPBENCHPRESS_BARBELL,40,,5,615.2963350440695,391.46407218590707,0.7930163464381992,748.1787621336841,931.25146079245,1.4379515726959333,678.9555626116569,,,,
Bench Press - Narrow  Grip - BB,set,3,NARROWGRIPBENCHPRESS_BARBELL,40,,6,625.6525647821062,424.71114680854265,0.8625406755306573,799.0486198379036,971.1005761223989,1.559597352044026,678.1486767136221,,,,
Bench Press - Narrow  Grip - BB,set,3,NARROWGRIPBENCHPRESS_BARBELL,40,,7,627.9128441144853,368.61730876565747,0.7656692608373139,753.9034201900637,872.0995663084063,1.4482858326964017,683.9002468810022,,,,
Bench Press - Narrow  Grip - BB,set,3,NARROWGRIPBENCHPRESS_BARBELL,40,,8,617.2760619049939,382.2524665407527,0.7977947525447111,747.3289416906701,941.9074881190479,1.5499346368377354,699.1982581369357,,,,
Bench Press - Narrow  Grip - BB,set,4,NARROWGRIPBENCHPRESS_BARBELL,46,,1,658.1154218225021,421.582289248968,0.7452014976365642,827.7390646197565,1030.828990621753,1.516974843139759,563.274768164945,,,,
Bench Press - Narrow  Grip - BB,set,4,NARROWGRIPBENCHPRESS_BARBELL,46,,2,691.9423940464673,498.2443778406541,0.8611794195157287,900.8267561663266,1126.9916400676038,1.6430083982466777,657.6168505596879,,,,
Bench Press - Narrow  Grip - BB,set,4,NARROWGRIPBENCHPRESS_BARBELL,46,,3,682.728325461313,511.07357199271394,0.8885037044786921,928.5603902903989,1200.034530471001,1.6118134664389472,749.212269355243,,,,
Bench Press - Narrow  Grip - BB,set,4,NARROWGRIPBENCHPRESS_BARBELL,46,,4,679.3557062378997,506.08045125376293,0.8972044786921263,941.5629232384196,1121.6611427223215,1.6009291474664984,781.3058435481814,,,,
Bench Press - Narrow  Grip - BB,set,4,NARROWGRIPBENCHPRESS_BARBELL,46,,5,676.2435267472455,459.8427820021697,0.8087403405983394,834.6072330169109,818.7203097397347,1.2897490957689073,838.4391434250183,,,,
Bench Press - Narrow  Grip - BB,set,4,NARROWGRIPBENCHPRESS_BARBELL,46,,6,698.5287716150788,497.4962807442825,0.8871869400607783,941.7415953760984,954.172311596941,1.4413281634961175,753.0597399552167,,,,
Bench Press - Narrow  Grip - BB,set,4,NARROWGRIPBENCHPRESS_BARBELL,46,,7,704.2476714133966,522.1806180563592,0.9177301447435117,934.1702600708079,950.0856157423422,1.4051018864124263,833.7492818733455,,,,
Bench Press - Narrow  Grip - BB,set,4,NARROWGRIPBENCHPRESS_BARBELL,46,,8,661.095797075756,487.25916280337316,0.8802891786916816,861.5462239697848,979.2984941849601,1.4587124588450147,758.2191000613219,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,1,697.2213647579144,469.00181763562523,0.7680958744785911,923.4654948260941,1075.5692799374788,1.5231384100503282,662.5713110117026,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,2,718.6092496823675,606.8395180931951,0.9828561513225619,970.4435840808244,1211.6338766678684,1.681371298613621,749.3309662238719,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,3,742.4543766604671,584.7784468292447,0.9411153503899587,1032.1932276225693,1063.1589016006005,1.6154144426097647,739.3782169011102,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,4,773.7930339599777,534.9609126729606,0.8686446629614307,979.1841886622628,1014.1381961317061,1.4125781111043394,772.540325285309,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,5,760.6495538092342,494.6935134725027,0.819806644253276,1053.64510106161,874.9538573189778,1.29157226760992,806.7552635557638,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,6,715.4395345200965,447.8283775807993,0.7492774561801625,1051.877429124668,736.436826466221,1.1873823689349428,830.7433851960469,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,7,723.9781944404541,519.7762199933927,0.8630780378331476,1026.4100791314027,983.3559168478874,1.2428289371724917,785.9295444996919,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,8,731.7037999360386,487.05524437337743,0.801538142912761,990.7342396981281,767.396740843964,1.2463944108330884,801.1018831508214,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,9,697.1461423143436,529.3719291464673,0.8775621722648672,996.0107675177962,876.7949197338683,1.2154536289580196,880.3684048633081,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,10,715.8566985124949,498.1356648668568,0.8110863011189473,928.4741762900395,883.7055880631718,1.2344529499504724,833.6090846133277,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,11,636.6047865485604,368.8381480642752,0.6146628764042449,806.9032134795665,617.5821988503743,0.8882732267539822,1181.3973664418127,,,,
Bench Press - Narrow  Grip - BB,set,5,NARROWGRIPBENCHPRESS_BARBELL,50,,12,690.6281787602676,472.4165199848624,0.7857037181081679,906.0671598246606,790.1977973276795,1.2263277599218885,809.7970591772914,1848,,,
Overhead Press - BB,set,1,OVERHEADPRESS_BARBELL,40,,1,1431.378559239254,285.71411081463094,0.6135643061614038,1526.6849122506983,535.0976409900285,1.0040590794175674,499.479056296272,,,,
Overhead Press - BB,set,1,OVERHEADPRESS_BARBELL,40,,2,1431.3511021772526,292.91182482585,0.6068603153497182,1536.6537611035242,545.8705550464415,1.0473882453474417,572.6486566795953,,,,
Overhead Press - BB,set,1,OVERHEADPRESS_BARBELL,40,,3,1475.9936475554252,376.5733397698274,0.7761812478750701,1613.3499131696983,726.2601248967288,1.2858609249297597,576.1124777204985,,,,
Overhead Press - BB,set,1,OVERHEADPRESS_BARBELL,40,,4,1470.1218365183843,343.00096133083025,0.6811142753942927,1583.8879806647028,668.3571868167554,1.1823039872894427,577.3385220869466,,,,
Overhead Press - BB,set,1,OVERHEADPRESS_BARBELL,40,,5,1482.4488612078917,363.48328051056404,0.7422815467182485,1598.4557959808985,660.9005321900373,1.186681529403138,544.9545587686393,,,,
Overhead Press - BB,set,1,OVERHEADPRESS_BARBELL,40,,6,1450.347048321384,290.0567649354663,0.5905864049885474,1564.5245792379235,566.734272720686,1.0079325772185308,543.8564944015552,,,,
Overhead Press - BB,set,1,OVERHEADPRESS_BARBELL,40,,7,1459.8875083155497,316.85080074490116,0.6630978174438449,1588.913992447775,635.5990437091596,1.1629970958410036,555.5684126738329,,,,
Overhead Press - BB,set,1,OVERHEADPRESS_BARBELL,40,,8,1438.5697543605097,280.28776182045846,0.5663161540439332,1560.2574544352656,496.8901263646175,0.9178935643350151,531.0830122938678,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,32,,1,1327.8901971546784,285.3039689484875,0.7390539978456102,1430.4942499913943,498.19432615829413,1.1340419154718273,401.02905046674334,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,32,,2,1360.6283492951811,283.5726508157648,0.7361264601552712,1489.854509291204,574.1192460267191,1.2365886328396851,455.91012298780976,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,32,,3,1359.9571893211923,251.0445532853828,0.6268162204687711,1468.3488341850314,508.87383489880483,1.129571252582571,466.55022039795165,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,32,,4,1372.0021600386754,281.8709034224013,0.706605679451724,1470.906920602412,595.1559837588142,1.2428000671268375,439.93194519668987,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,32,,5,1358.6352653584854,277.2256090834083,0.7102059266143093,1473.145121704438,545.9023227623468,1.19026909324443,469.1260939121548,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,32,,6,1341.289279465144,287.78013386351057,0.7423966084799895,1458.9558721045553,543.6238748786806,1.190720383049977,455.02014256361093,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,32,,7,1364.3321672231307,234.5326987181364,0.629089024786822,1428.0975984213417,400.363568547155,0.9438364773971575,360.80248793819385,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,32,,8,1357.8750386444726,209.9765553245696,0.5315124312874164,1425.862477402363,392.5631714239818,0.9069413931725784,365.4265630652719,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,32,,9,1286.6463729899579,112.41513471827795,0.2912423271813191,1346.8372645878121,194.03142063208227,0.49153958681177634,299.50836152123,,,,
Overhead Press - BB,set,2,OVERHEADPRESS_BARBELL,32,,10,1292.2444772880674,102.70970471350074,0.29279978948005186,1336.6284069308215,216.1686386904287,0.5169690059773451,316.244361808059,,,,
Overhead Press - BB,set,3,OVERHEADPRESS_BARBELL,34,,1,1348.9118103928333,191.59709758371685,0.48212727438523995,1436.7007939844405,286.97350412714906,0.6833143948372619,275.22803158006775,,,,
Overhead Press - BB,set,3,OVERHEADPRESS_BARBELL,34,,2,1362.287637699739,279.814539855913,0.7118070840587241,1449.551452566171,570.6148093069403,1.2526585836491646,449.0899367843309,,,,
Overhead Press - BB,set,3,OVERHEADPRESS_BARBELL,34,,3,1392.4973082762224,262.33969815880033,0.6485615613195919,1504.9227991621447,584.2372366739692,1.2027656683104795,484.3686067270238,,,,
Overhead Press - BB,set,3,OVERHEADPRESS_BARBELL,34,,4,1369.9805502159895,223.08863587676424,0.554272848747427,1467.4773868071632,482.4184133985642,1.0304048430565145,431.672602071306,,,,
Overhead Press - BB,set,3,OVERHEADPRESS_BARBELL,34,,5,1380.4265605706364,195.46199918329555,0.4900852519269909,1442.6330567208809,371.2458702816341,0.8289711729615253,308.28355674534055,,,,
Overhead Press - BB,set,3,OVERHEADPRESS_BARBELL,34,,6,1322.2329685965121,119.47849968934256,0.2986831373842283,1354.1048281019391,214.42026427026525,0.5105212501702565,311.21823101828045,,,,
Overhead Press - BB,set,4,OVERHEADPRESS_BARBELL,31,,1,1369.3079260479337,216.42705875021954,0.5821925146852219,1423.617701408583,425.18882501110994,0.97740690219078,264.5926130597277,,,,
Overhead Press - BB,set,4,OVERHEADPRESS_BARBELL,31,,2,1353.1536296431107,307.08878229377666,0.810747199586524,1465.0954321468748,654.4860997958796,1.398881323624567,393.7587509618104,,,,
Overhead Press - BB,set,4,OVERHEADPRESS_BARBELL,31,,3,1397.1445233150916,361.8790370288419,0.9473714440193342,1521.7602102373155,827.2300171213169,1.6316388002343065,466.4115924895055,,,,
Overhead Press - BB,set,4,OVERHEADPRESS_BARBELL,31,,4,1387.2774550062377,332.3249843221291,0.8657561257303311,1493.1852455400342,731.9219405298633,1.5121418621405573,440.18644218551117,,,,
Overhead Press - BB,set,4,OVERHEADPRESS_BARBELL,31,,5,1342.1608336273487,253.27774138362545,0.6615789247825367,1437.356964537083,545.9408367547452,1.1967478971296148,403.1886964069656,,,,
Overhead Press - BB,set,4,OVERHEADPRESS_BARBELL,31,,6,1357.1332502935707,251.47906343444768,0.6560664365422321,1440.2804402186075,556.2366613726721,1.2519748094206702,419.40100709484364,,,,
Overhead Press - BB,set,4,OVERHEADPRESS_BARBELL,31,,7,1360.9470698989282,168.62039322641883,0.4595707760399212,1442.9310634427145,320.58724469592426,0.7763114166816241,322.98086238619805,,,,
Overhead Press - BB,set,4,OVERHEADPRESS_BARBELL,31,,8,1351.8318103011113,159.54676010408522,0.42787046787191124,1416.4024094378858,332.0832937444246,0.7959712855540361,327.08265976782513,,,,
Overhead Press - BB,set,5,OVERHEADPRESS_BARBELL,33,,1,1384.4733145900923,195.10354178645775,0.5053983051730995,1455.350460655145,365.0752149342574,0.8439109527553608,269.3668871258215,,,,
Overhead Press - BB,set,5,OVERHEADPRESS_BARBELL,33,,2,1419.1319460993845,325.7505904611432,0.8222986118702911,1541.1125187626203,762.5559918706278,1.4600126955008437,413.45646258315287,,,,
Overhead Press - BB,set,5,OVERHEADPRESS_BARBELL,33,,3,1400.2587879784264,348.4086000759525,0.8708443588177619,1505.5275535918804,724.6826329689377,1.4583896721917808,433.83896972335145,,,,
Overhead Press - BB,set,5,OVERHEADPRESS_BARBELL,33,,4,1380.3119672835012,307.98995994466685,0.7687618674956763,1476.804341591683,650.6327101360945,1.3478771945860635,437.1534855491202,,,,
Overhead Press - BB,set,5,OVERHEADPRESS_BARBELL,33,,5,1357.6430919106383,170.10903680018262,0.4278382916062983,1435.7232924221785,403.9133515963068,0.8933950465478668,382.9478585338947,1257,,,
Bench Fly - DB,set,1,BENCHFLY_DUMBBELL,10,,1,214.6780049974581,72.85239466854635,0.3870059842061711,234.05928979727486,112.85444589478749,0.5801979803678059,159.94211368357855,,,,
Bench Fly - DB,set,1,BENCHFLY_DUMBBELL,10,,2,214.49721307753398,94.964726993309,0.5097978129512998,237.293084547119,161.64133754249255,0.8137446308444067,146.72746891094516,,,,
Bench Fly - DB,set,1,BENCHFLY_DUMBBELL,10,,3,207.21991351209138,92.54587091648045,0.4986975934518543,218.866968363428,151.7223973141909,0.7741336190362319,153.52281033838153,,,,
Bench Fly - DB,set,1,BENCHFLY_DUMBBELL,10,,4,214.01162082291486,82.97962369968357,0.4567198874864398,226.37617232970717,141.18353992204527,0.7053191065451491,129.2631949739137,,,,
Bench Fly - DB,set,1,BENCHFLY_DUMBBELL,10,,5,203.17332368294302,83.63318519627376,0.46144752212811746,212.48390409059218,151.20378818521314,0.7718606403298903,129.47261076139654,,,,
Bench Fly - DB,set,1,BENCHFLY_DUMBBELL,10,,6,202.7841679661234,60.72740072716363,0.3306113909832435,211.31381782548678,100.30167372679816,0.5377444130296238,119.60508875569165,,,,
Bench Fly - DB,set,1,BENCHFLY_DUMBBELL,10,,7,210.80822210839779,100.71128237428225,0.5528183566383216,224.00972447381469,170.12731754389,0.8734241151675493,137.05530521687194,,,,
Bench Fly - DB,set,1,BENCHFLY_DUMBBELL,10,,8,204.69959540059156,60.863259587853825,0.3385028932075326,210.0373262634021,91.77637052674032,0.4962002131701664,104.91748759847502,,,,
Bench Fly - DB,set,2,BENCHFLY_DUMBBELL,10,,1,213.49549167341425,82.02265035803217,0.43938029704518156,228.9997965307083,140.00480278026518,0.7042851685187324,144.46044006722911,,,,
Bench Fly - DB,set,2,BENCHFLY_DUMBBELL,10,,2,213.84279471806676,84.78627156124162,0.4496498015719919,224.71109587341385,141.30711011239876,0.69190012587376,162.3027779811626,,,,
Bench Fly - DB,set,2,BENCHFLY_DUMBBELL,10,,3,215.8902329400466,117.01346831850802,0.6235857921546006,238.83239445830205,199.4947283217417,0.9679402593782026,158.27884780086816,,,,
Bench Fly - DB,set,2,BENCHFLY_DUMBBELL,10,,4,209.5616017166456,95.4331373458895,0.5154887503100062,221.99957526289953,159.0764142737396,0.8140025945192044,143.1421155345875,,,,
Bench Fly - DB,set,2,BENCHFLY_DUMBBELL,10,,5,213.25625753068493,98.33371105948592,0.5375370202621357,234.8586745206086,169.63999405623383,0.8645292540269451,136.72258169348538,,,,
Bench Fly - DB,set,2,BENCHFLY_DUMBBELL,10,,6,217.5145952169047,102.62759919442766,0.559254488901378,234.87401890137178,167.44412122061257,0.869224162497972,126.83436846491551,,,,
Bench Fly - DB,set,2,BENCHFLY_DUMBBELL,10,,7,206.14184824909975,83.56883987113109,0.4514319596352308,215.1874097381074,131.32201842895208,0.6756662636553038,130.460421211723,,,,
Bench Fly - DB,set,2,BENCHFLY_DUMBBELL,10,,8,200.55623534930436,61.46341790341775,0.33857509920825485,209.70396115033725,94.41406929561929,0.5092152967258388,105.34190548074997,,,,
Bench Fly - DB,set,2,BENCHFLY_DUMBBELL,10,,9,209.1729610663529,91.7596869156246,0.5065322795410436,229.90517075612982,144.8313034397217,0.7635925183523348,144.2953249226876,,,,
Bench Fly - DB,set,3,BENCHFLY_DUMBBELL,12,,1,229.15140770435892,114.46753737089378,0.5646562673281527,244.3567781321374,185.83428783346986,0.8742536810434521,127.52034077371259,,,,
Bench Fly - DB,set,3,BENCHFLY_DUMBBELL,12,,2,229.46466591136183,86.49483960381289,0.42526656261688794,245.0391239726964,147.7146364346524,0.6824423396508967,125.77065733545065,,,,
Bench Fly - DB,set,3,BENCHFLY_DUMBBELL,12,,3,214.27783655131614,48.22049252468376,0.2419208586018859,214.60587015361466,86.76374422147478,0.4280660773474685,107.63305776807898,,,,
Bench Fly - DB,set,3,BENCHFLY_DUMBBELL,12,,4,229.5341638786693,79.06561856915661,0.39284411785854695,241.19348548474187,135.81236634670967,0.6348949704631189,111.80370009431499,,,,
Bench Fly - DB,set,3,BENCHFLY_DUMBBELL,12,,5,220.55952453681195,60.58333705998514,0.30623260946679953,225.67111049496006,97.899947920796,0.4794904295658859,111.36414356607646,,,,
Bench Fly - DB,set,3,BENCHFLY_DUMBBELL,12,,6,222.10641780796388,47.942595065477576,0.24319058803701274,240.8550138742045,76.4809544644127,0.3760945835598873,117.75982940892584,,,,
Bench Fly - DB,set,3,BENCHFLY_DUMBBELL,12,,7,233.12886859861018,78.58445826882861,0.3905459029368699,251.80322059464442,144.2136486143755,0.6844984251654166,128.57013486182103,,,,
Bench Fly - DB,set,3,BENCHFLY_DUMBBELL,12,,8,215.32733827715492,36.57623595349125,0.18175783095270304,216.210353270904,62.118314133269806,0.30643679222236475,148.45110371425716,,,,
Bench Fly - DB,set,3,BENCHFLY_DUMBBELL,12,,9,217.54749802913494,49.55111631730398,0.24950796648323137,219.99407544954832,85.37873010071115,0.4203086798226962,182.73839748663187,,,,
Bench Fly - DB,set,3,BENCHFLY_DUMBBELL,12,,10,215.77669513026194,59.695273475246026,0.2945303519137111,217.85160241183888,87.18801583472683,0.42433067918981965,327.9991688307147,,,,
Bench Fly - DB,set,4,BENCHFLY_DUMBBELL,12,,1,220.1578112234234,66.70955219895527,0.33581993378056874,230.2762592286466,110.13280267597649,0.5262961610807784,112.54069364202235,,,,
Bench Fly - DB,set,4,BENCHFLY_DUMBBELL,12,,2,229.1013965043927,81.92753720508425,0.4106884996628149,246.1179978424008,126.57772823386783,0.6136454272223848,150.44159189084604,,,,
Bench Fly - DB,set,4,BENCHFLY_DUMBBELL,12,,3,214.09426286116866,39.6774151026398,0.20194264741653312,214.64864599907645,67.13439802888216,0.3325340586248649,70.6653975469486,,,,
Bench Fly - DB,set,4,BENCHFLY_DUMBBELL,12,,4,226.02480532365084,91.95574096710364,0.45577421267328444,241.40324980516027,145.37514252611365,0.7004242686177446,133.84887679915144,,,,
Bench Fly - DB,set,4,BENCHFLY_DUMBBELL,12,,5,222.94330381987737,55.985064534705344,0.27986685886604806,240.076344836175,101.76060743314324,0.4931099332693535,80.06364414801135,,,,
Bench Fly - DB,set,4,BENCHFLY_DUMBBELL,12,,6,222.1176789638207,59.11610991879501,0.2983303159331092,231.81962128913318,96.58234333933623,0.47540778548083806,94.28947685090063,,,,
Bench Fly - DB,set,4,BENCHFLY_DUMBBELL,12,,7,216.14214016898876,64.18526939682242,0.31543828954563363,219.3485766303685,108.48224020244793,0.5227468208117925,152.362028478542,,,,
Bench Fly - DB,set,4,BENCHFLY_DUMBBELL,12,,8,233.01722815870468,66.74629081081183,0.33211163858983234,254.4110340856541,110.16918773933614,0.5357683728250304,103.45059679013605,,,,
Bench Fly - DB,set,4,BENCHFLY_DUMBBELL,12,,9,216.24977189507274,56.417823690252746,0.28167323225143587,221.51016027330778,102.32480601392643,0.48787592423344683,188.33960028253534,,,,
Bench Fly - DB,set,4,BENCHFLY_DUMBBELL,12,,10,215.1552761268108,52.726089475647754,0.2594309973977595,216.79594851922027,85.5574516797766,0.41609254898844616,255.84637612856275,,,,
Bench Fly - DB,set,5,BENCHFLY_DUMBBELL,12,,1,218.51859697526072,33.36591732056201,0.17072696098075898,223.1944219324109,51.85478984897986,0.2580272928101519,97.04521266289248,,,,
Bench Fly - DB,set,5,BENCHFLY_DUMBBELL,12,,2,215.43042457734848,39.33393994389069,0.19734748073903602,217.775700353788,69.71315647321696,0.34069464719850334,171.16482716577897,434,,,
